date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:52:02	95550/95550	---M--	200	added ('OK')	image/jpeg	etag:%221753e-664daa40-b3987c12c71a755c;;;%22	https://eduport.webestica.com/assets/images/about/22.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/about/22.jpg	(from https://eduport.webestica.com/index-6.html)
09:52:03	35445/35445	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a75-664da9cd-38ccea40fbad141f;gz%22	https://eduport.webestica.com/assets/vendor/isotope/isotope.pkgd.min.js	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/vendor/isotope/isotope.pkgd.min.js	(from https://eduport.webestica.com/index-6.html)
09:52:03	9965/9965	---M-Z	200	added ('OK')	application/x-javascript	etag:%2226ed-664da9cb-5ed813d6a25c8eef;gz%22	https://eduport.webestica.com/assets/vendor/imagesLoaded/imagesloaded.js	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/vendor/imagesLoaded/imagesloaded.js	(from https://eduport.webestica.com/index-6.html)
09:52:03	114646/114646	---M--	200	added ('OK')	image/jpeg	etag:%221bfd6-664daa3d-a1fb72e9bbbf9fdf;;;%22	https://eduport.webestica.com/assets/images/about/16.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/about/16.jpg	(from https://eduport.webestica.com/index-6.html)
09:52:03	52969/52969	---M-Z	200	added ('OK')	image/svg+xml	etag:%22cee9-664daa65-7c111e2e826f5da2;gz%22	https://eduport.webestica.com/assets/images/element/05.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/05.svg	(from https://eduport.webestica.com/index-7.html)
09:52:03	133295/133295	---M--	200	added ('OK')	image/jpeg	etag:%22208af-664daa41-8f0ce1a419e78ee3;;;%22	https://eduport.webestica.com/assets/images/about/23.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/about/23.jpg	(from https://eduport.webestica.com/index-6.html)
09:52:03	16438/16438	---M-Z	200	added ('OK')	image/svg+xml	etag:%224036-664daa65-576fb0820853b179;gz%22	https://eduport.webestica.com/assets/images/element/06.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/06.svg	(from https://eduport.webestica.com/index-7.html)
09:52:04	8507/8507	---M-Z	200	added ('OK')	image/svg+xml	etag:%22213b-664daa74-d8573c6bc05eadc1;gz%22	https://eduport.webestica.com/assets/images/element/data-science.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/data-science.svg	(from https://eduport.webestica.com/index-7.html)
09:52:04	11571/11571	---M-Z	200	added ('OK')	image/svg+xml	etag:%222d33-664daa7d-e44a858fb2fb2fdc;gz%22	https://eduport.webestica.com/assets/images/element/online.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/online.svg	(from https://eduport.webestica.com/index-7.html)
09:52:04	5409/5409	---M-Z	200	added ('OK')	image/svg+xml	etag:%221521-664daa75-a54b04fe26bcfb73;gz%22	https://eduport.webestica.com/assets/images/element/engineering.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/engineering.svg	(from https://eduport.webestica.com/index-7.html)
09:52:05	7921/7921	---M-Z	200	added ('OK')	image/svg+xml	etag:%221ef1-664daa72-334e31b1c6febd;gz%22	https://eduport.webestica.com/assets/images/element/coding.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/coding.svg	(from https://eduport.webestica.com/index-7.html)
09:52:05	7239/7239	---M-Z	200	added ('OK')	image/svg+xml	etag:%221c47-664daa7e-9be3c5232943401a;gz%22	https://eduport.webestica.com/assets/images/element/profit.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/profit.svg	(from https://eduport.webestica.com/index-7.html)
09:52:05	11296/11296	---M-Z	200	added ('OK')	image/svg+xml	etag:%222c20-664daa7c-5ca907ae43adab9d;gz%22	https://eduport.webestica.com/assets/images/element/medical.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/medical.svg	(from https://eduport.webestica.com/index-7.html)
09:52:05	6561/6561	---M-Z	200	added ('OK')	image/svg+xml	etag:%2219a1-664daa78-1ee3868b530513fa;gz%22	https://eduport.webestica.com/assets/images/element/home.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/home.svg	(from https://eduport.webestica.com/index-7.html)
09:52:06	6611/6611	---M-Z	200	added ('OK')	image/svg+xml	etag:%2219d3-664daa71-92a9dc84aa8e4e50;gz%22	https://eduport.webestica.com/assets/images/element/artist.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/artist.svg	(from https://eduport.webestica.com/index-7.html)
09:52:06	10322/10322	---M-Z	200	added ('OK')	image/svg+xml	etag:%222852-664daa76-b7c20e046e432068;gz%22	https://eduport.webestica.com/assets/images/element/google-play.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/google-play.svg	(from https://eduport.webestica.com/index-7.html)
09:52:06	7973/7973	---M-Z	200	added ('OK')	image/svg+xml	etag:%221f25-664daa70-1e78ea21e45882e0;gz%22	https://eduport.webestica.com/assets/images/element/app-store.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/app-store.svg	(from https://eduport.webestica.com/index-7.html)
09:52:06	35085/35085	---M-Z	200	added ('OK')	image/svg+xml	etag:%22890d-664daa66-a691ef29f0526a0c;gz%22	https://eduport.webestica.com/assets/images/element/07.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/07.svg	(from https://eduport.webestica.com/index-7.html)
09:52:07	2950/2950	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b86-664daa68-c466e034dc6549c;gz%22	https://eduport.webestica.com/assets/images/element/09.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/09.svg	(from https://eduport.webestica.com/index-7.html)
09:52:07	18482/18482	---M-Z	200	added ('OK')	image/svg+xml	etag:%224832-664daa68-430b2ce37b0c26e2;gz%22	https://eduport.webestica.com/assets/images/element/10.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/10.svg	(from https://eduport.webestica.com/index-7.html)
09:52:07	7666/7666	---M-Z	200	added ('OK')	text/css	etag:%221df2-664da9ea-4ad593a5be3cc339;gz%22	https://eduport.webestica.com/assets/vendor/choices/css/choices.min.css	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/vendor/choices/css/choices.min.css	(from https://eduport.webestica.com/index-8.html)
09:52:08	5369/5369	---M-Z	200	added ('OK')	image/svg+xml	etag:%2214f9-664daa6a-712ca705c02b2247;gz%22	https://eduport.webestica.com/assets/images/element/17.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/17.svg	(from https://eduport.webestica.com/index-8.html)
09:52:08	10740/10740	---M-Z	200	added ('OK')	image/svg+xml	etag:%2229f4-664daa6b-495710cc41006c1a;gz%22	https://eduport.webestica.com/assets/images/element/19.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/19.svg	(from https://eduport.webestica.com/index-8.html)
09:52:09	9519/9519	---M-Z	200	added ('OK')	image/svg+xml	etag:%22252f-664daa6b-b94fcf37757d638f;gz%22	https://eduport.webestica.com/assets/images/element/18.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/18.svg	(from https://eduport.webestica.com/index-8.html)
09:52:09	326361/326361	---M--	200	added ('OK')	image/jpeg	etag:%224fad9-664daa39-5becb8b47cb69365;;;%22	https://eduport.webestica.com/assets/images/about/07.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/about/07.jpg	(from https://eduport.webestica.com/index-8.html)
09:52:09	12912/12912	---M-Z	200	added ('OK')	image/svg+xml	etag:%223270-664daa6c-2908a41f9899d8b0;gz%22	https://eduport.webestica.com/assets/images/element/20.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/20.svg	(from https://eduport.webestica.com/index-8.html)
09:52:10	89447/89447	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d67-664da9ed-63669a1464173fc7;gz%22	https://eduport.webestica.com/assets/vendor/choices/js/choices.min.js	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/vendor/choices/js/choices.min.js	(from https://eduport.webestica.com/index-8.html)
09:52:10	53825/53825	---M--	200	added ('OK')	image/jpeg	etag:%22d241-664daa51-5b9567271dea71e5;;;%22	https://eduport.webestica.com/assets/images/book/02.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/book/02.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:10	46675/46675	---M--	200	added ('OK')	image/jpeg	etag:%22b653-664daa52-db1f72a3745da273;;;%22	https://eduport.webestica.com/assets/images/book/04.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/book/04.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:10	1242/1242	---M--	200	added ('OK')	image/png	etag:%224da-664daa7b-bfb3c4a0509b8a66;;;%22	https://eduport.webestica.com/assets/images/element/medal-badge.png	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/medal-badge.png	(from https://eduport.webestica.com/index-9.html)
09:52:10	27214/27214	---M-Z	200	added ('OK')	image/svg+xml	etag:%226a4e-664daa7c-fed4cf90fd18a35d;gz%22	https://eduport.webestica.com/assets/images/element/medal.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/medal.svg	(from https://eduport.webestica.com/index-9.html)
09:52:11	6779/6779	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a7b-664daa7e-60b9114208e178a;gz%22	https://eduport.webestica.com/assets/images/element/primary-school.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/primary-school.svg	(from https://eduport.webestica.com/index-9.html)
09:52:11	36463/36463	---M-Z	200	added ('OK')	image/svg+xml	etag:%228e6f-664daa7d-ed7e553454035401;gz%22	https://eduport.webestica.com/assets/images/element/middle-school.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/middle-school.svg	(from https://eduport.webestica.com/index-9.html)
09:52:12	178433/178433	---M-Z	200	added ('OK')	image/svg+xml	etag:%222b901-664daa79-c0e17e435d73f163;gz%22	https://eduport.webestica.com/assets/images/element/high-school.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/high-school.svg	(from https://eduport.webestica.com/index-9.html)
09:52:12	30170/30170	---M-Z	200	added ('OK')	image/svg+xml	etag:%2275da-664daa76-38e0def25681bcc0;gz%22	https://eduport.webestica.com/assets/images/element/exam.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/exam.svg	(from https://eduport.webestica.com/index-9.html)
09:52:12	464899/464899	---M--	200	added ('OK')	image/jpeg	etag:%2271803-664daa4e-a161c7ecae9c70e3;;;%22	https://eduport.webestica.com/assets/images/bg/06.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/bg/06.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:13	392477/392477	---M--	200	added ('OK')	image/jpeg	etag:%225fd1d-664daa42-c28ba8dd950f29dd;;;%22	https://eduport.webestica.com/assets/images/about/25.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/about/25.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:13	385426/385426	---M--	200	added ('OK')	image/jpeg	etag:%225e192-664daa43-80f65371fbe03df2;;;%22	https://eduport.webestica.com/assets/images/about/26.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/about/26.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:16	724253/724253	---M--	200	added ('OK')	image/jpeg	etag:%22b0d1d-664daa87-8d299ba047ca1cad;;;%22	https://eduport.webestica.com/assets/images/event/11.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/event/11.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:16	580755/580755	---M--	200	added ('OK')	image/jpeg	etag:%228dc93-664daa89-452018949a13de3a;;;%22	https://eduport.webestica.com/assets/images/event/14.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/event/14.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:16	693912/693912	---M--	200	added ('OK')	image/jpeg	etag:%22a9698-664daa8b-5905462b014bebcb;;;%22	https://eduport.webestica.com/assets/images/event/17.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/event/17.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:18	472757/472757	---M--	200	added ('OK')	image/jpeg	etag:%22736b5-664daa8a-9c457c73a219407;;;%22	https://eduport.webestica.com/assets/images/event/16.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/event/16.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:19	1168195/1168195	---M--	200	added ('OK')	image/jpeg	etag:%2211d343-664daa87-3984b958f74647c5;;;%22	https://eduport.webestica.com/assets/images/event/12.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/event/12.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:19	415410/415410	---M--	200	added ('OK')	image/jpeg	etag:%22656b2-664daa88-aae7f305b804f3d8;;;%22	https://eduport.webestica.com/assets/images/event/13.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/event/13.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:19	665511/665511	---M--	200	added ('OK')	image/jpeg	etag:%22a27a7-664daa8a-e8c8021b2e724793;;;%22	https://eduport.webestica.com/assets/images/event/15.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/event/15.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:19	209015/209015	---M--	200	added ('OK')	image/jpeg	etag:%2233077-664daa8c-7c0533ba46371d;;;%22	https://eduport.webestica.com/assets/images/event/18.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/event/18.jpg	(from https://eduport.webestica.com/index-9.html)
09:52:20	229586/229586	---M--	200	added ('OK')	image/jpeg	etag:%22380d2-664daa4d-acc52d3206aa5162;;;%22	https://eduport.webestica.com/assets/images/bg/04.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/bg/04.jpg	(from https://eduport.webestica.com/index-10.html)
09:52:20	464422/464422	---M-Z	200	added ('OK')	image/svg+xml	etag:%2271626-664daa7b-10e27b91ccd88bf5;gz%22	https://eduport.webestica.com/assets/images/element/map.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/element/map.svg	(from https://eduport.webestica.com/index-10.html)
09:52:20	808/808	---M-Z	200	added ('OK')	image/svg+xml	etag:%22328-664daa8d-c9ac0fc51d253126;gz%22	https://eduport.webestica.com/assets/images/flags/cn.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/flags/cn.svg	(from https://eduport.webestica.com/index-10.html)
09:52:20	2366/2366	---M-Z	200	added ('OK')	image/svg+xml	etag:%2293e-664daa8f-9fbe94f9c6ecd19f;gz%22	https://eduport.webestica.com/assets/images/flags/nz.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/flags/nz.svg	(from https://eduport.webestica.com/index-10.html)
09:52:20	6024/6024	---M-Z	200	added ('OK')	image/svg+xml	etag:%221788-664daa90-b92e9cf6bc01dcc8;gz%22	https://eduport.webestica.com/assets/images/flags/us.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/flags/us.svg	(from https://eduport.webestica.com/index-10.html)
09:52:21	2480/2480	---M-Z	200	added ('OK')	image/svg+xml	etag:%229b0-664daa8d-abd2332045cb54f1;gz%22	https://eduport.webestica.com/assets/images/flags/au.svg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/flags/au.svg	(from https://eduport.webestica.com/index-10.html)
09:52:21	72917/72917	---M--	200	added ('OK')	image/jpeg	etag:%2211cd5-664daab1-a793522bec37e2c0;;;%22	https://eduport.webestica.com/assets/images/courses/4by3/23.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/courses/4by3/23.jpg	(from https://eduport.webestica.com/index-10.html)
09:52:22	110577/110577	---M--	200	added ('OK')	image/jpeg	etag:%221aff1-664daa41-a9ec67e227d419cb;;;%22	https://eduport.webestica.com/assets/images/about/24.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/about/24.jpg	(from https://eduport.webestica.com/index-10.html)
09:52:22	74220/74220	---M--	200	added ('OK')	image/jpeg	etag:%22121ec-664daab1-e995de6d98f3d156;;;%22	https://eduport.webestica.com/assets/images/courses/4by3/24.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/courses/4by3/24.jpg	(from https://eduport.webestica.com/index-10.html)
09:52:22	67289/67289	---M--	200	added ('OK')	image/jpeg	etag:%22106d9-664daab2-85205d50607c8d44;;;%22	https://eduport.webestica.com/assets/images/courses/4by3/25.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/courses/4by3/25.jpg	(from https://eduport.webestica.com/index-10.html)
09:52:22	70721/70721	---M--	200	added ('OK')	image/jpeg	etag:%2211441-664daab2-917ffe01f7cde88b;;;%22	https://eduport.webestica.com/assets/images/courses/4by3/26.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/courses/4by3/26.jpg	(from https://eduport.webestica.com/index-10.html)
09:52:22	68115/68115	---M--	200	added ('OK')	image/jpeg	etag:%2210a13-664daaa6-6d6a7cf93ba1126c;;;%22	https://eduport.webestica.com/assets/images/bg/3by4/07.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/bg/3by4/07.jpg	(from https://eduport.webestica.com/index-11.html)
09:52:23	72336/72336	---M--	200	added ('OK')	image/jpeg	etag:%2211a90-664daaa5-68f1d5f7b4f0e406;;;%22	https://eduport.webestica.com/assets/images/bg/3by4/06.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/bg/3by4/06.jpg	(from https://eduport.webestica.com/index-11.html)
09:52:23	64919/64919	---M--	200	added ('OK')	image/jpeg	etag:%22fd97-664daaa5-72ad720b9354328b;;;%22	https://eduport.webestica.com/assets/images/bg/3by4/05.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/bg/3by4/05.jpg	(from https://eduport.webestica.com/index-11.html)
09:52:23	49219/49219	---M--	200	added ('OK')	image/jpeg	etag:%22c043-664daaa3-34d787994faea9e6;;;%22	https://eduport.webestica.com/assets/images/bg/3by4/01.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/bg/3by4/01.jpg	(from https://eduport.webestica.com/index-11.html)
09:52:23	75940/75940	---M--	200	added ('OK')	image/jpeg	etag:%22128a4-664daaa3-f10bf25584dbe821;;;%22	https://eduport.webestica.com/assets/images/bg/3by4/02.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/bg/3by4/02.jpg	(from https://eduport.webestica.com/index-11.html)
09:52:23	40542/40542	---M--	200	added ('OK')	image/jpeg	etag:%229e5e-664daaa4-e020fe03d716950e;;;%22	https://eduport.webestica.com/assets/images/bg/3by4/03.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/bg/3by4/03.jpg	(from https://eduport.webestica.com/index-11.html)
09:52:24	63110/63110	---M--	200	added ('OK')	image/jpeg	etag:%22f686-664daaa6-f33e846eff00f058;;;%22	https://eduport.webestica.com/assets/images/bg/3by4/08.jpg	C:/Users/DELL/Desktop/Web%20Project/TestDownloadWeb/eduport.webestica.com/assets/images/bg/3by4/08.jpg	(from https://eduport.webestica.com/index-11.html)
